Expiry,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Underlying
5/17/2019,SPY190517C00345000,0,0,0,0.01,0,0.2612,0.0007,0.0002,0,345,294.02
5/17/2019,SPY190517C00350000,0,0,0,0.01,0,0.2991,0.0012,0.0002,200,350,294.02
5/17/2019,SPY190517C00355000,0,0,0,0.01,0,0.32,0.0011,0.0002,0,355,294.02
5/17/2019,SPY190517C00360000,0,0,0,0.01,0,0.3251,0.0006,0.0001,50,360,294.02
5/17/2019,SPY190517C00365000,0,0,0,0.01,0,0.3556,0.0008,0.0001,0,365,294.02
5/17/2019,SPY190517C00370000,0,0,0,0.01,0,0.3873,0.001,0.0002,0,370,294.02
5/17/2019,SPY190517C00375000,0,0,0,0.01,0,0.3861,0.0005,0.0001,0,375,294.02
5/17/2019,SPY190517C00380000,0,0,0,0.01,0,0.4166,0.0007,0.0001,0,380,294.02
5/17/2019,SPY190517C00390000,0,0,0,0.01,0,0.4472,0.0005,0.0001,0,390,294.02
5/17/2019,SPY190517C00400000,0,0,0,0.01,0,0.5122,0.0009,0.0001,1,400,294.02
5/20/2019,SPY190520C00250000,0,0,44.31,44.66,0,0.317,0.9938,0.0009,0,250,294.02
5/20/2019,SPY190520C00255000,0,0,39.32,39.68,0,0.2903,0.9918,0.0013,0,255,294.02
5/20/2019,SPY190520C00260000,0,0,34.34,34.71,0,0.2667,0.988,0.0019,0,260,294.02
5/20/2019,SPY190520C00265000,0,0,29.39,29.74,0,0.244,0.9817,0.003,0,265,294.02
5/20/2019,SPY190520C00270000,0,0,24.42,24.78,0,0.2159,0.974,0.0045,1,270,294.02
5/20/2019,SPY190520C00271000,0,0,23.44,23.79,0,0.2117,0.9711,0.0051,0,271,294.02
5/20/2019,SPY190520C00272000,0,0,22.45,22.81,0,0.2072,0.968,0.0056,0,272,294.02
5/20/2019,SPY190520C00273000,0,0,21.47,21.82,0,0.2021,0.965,0.0062,0,273,294.02
5/20/2019,SPY190520C00274000,0,0,20.48,20.84,0,0.1972,0.9614,0.0069,2,274,294.02
5/20/2019,SPY190520C00275000,0,0,19.52,19.86,0,0.1937,0.9562,0.0078,1,275,294.02
5/20/2019,SPY190520C00276000,0,0,18.52,18.87,0,0.1858,0.9541,0.0084,0,276,294.02
5/20/2019,SPY190520C00277000,0,0,17.56,17.89,0,0.1823,0.9477,0.0095,0,277,294.02
5/20/2019,SPY190520C00278000,0,0,16.59,16.93,0,0.1786,0.9406,0.0107,2,278,294.02
5/20/2019,SPY190520C00279000,0,0,15.62,15.94,0,0.1722,0.9353,0.0119,0,279,294.02
5/20/2019,SPY190520C00280000,0,0,14.66,14.98,0,0.168,0.9267,0.0134,18,280,294.02
5/20/2019,SPY190520C00281000,0,0,13.7,14.01,0,0.1625,0.9185,0.0151,80,281,294.02
5/20/2019,SPY190520C00282000,0,0,12.77,13.04,7,0.1581,0.9075,0.017,121,282,294.02
5/20/2019,SPY190520C00283000,0,0,11.84,12.1,0,0.1543,0.894,0.0193,124,283,294.02
5/20/2019,SPY190520C00284000,0,0,10.86,11.17,0,0.148,0.8822,0.0217,99,284,294.02
5/20/2019,SPY190520C00285000,0,0,9.96,10.22,0,0.1435,0.8654,0.0245,177,285,294.02
5/20/2019,SPY190520C00286000,0,0,9.02,9.31,0,0.1382,0.8475,0.0277,187,286,294.02
5/20/2019,SPY190520C00287000,7.15,1.125,8.12,8.39,3,0.1325,0.827,0.0313,106,287,294.02
5/20/2019,SPY190520C00288000,6.27,1.025,7.24,7.5,5,0.1279,0.8011,0.0354,336,288,294.02
5/20/2019,SPY190520C00289000,5.63,1.125,6.48,6.53,2,0.1229,0.7716,0.0399,422,289,294.02
5/20/2019,SPY190520C00290000,5.22,1.42,5.64,5.69,56,0.1182,0.7368,0.0448,494,290,294.02
5/20/2019,SPY190520C00291000,4.74,1.595,4.83,4.88,207,0.1133,0.6966,0.0501,306,291,294.02
5/20/2019,SPY190520C00292000,4.17,1.625,4.07,4.11,241,0.1088,0.6497,0.0553,466,292,294.02
5/20/2019,SPY190520C00293000,3.34,1.335,3.35,3.39,349,0.1042,0.5963,0.0603,333,293,294.02
5/20/2019,SPY190520C00294000,2.66,1.125,2.68,2.73,379,0.0998,0.5361,0.0646,1382,294,294.02
5/20/2019,SPY190520C00295000,2.07,0.93,2.09,2.13,535,0.0957,0.4698,0.0674,1663,295,294.02
5/20/2019,SPY190520C00296000,1.56,0.75,1.58,1.61,97,0.0921,0.3993,0.0681,659,296,294.02
5/20/2019,SPY190520C00297000,1.15,0.59,1.15,1.18,663,0.0887,0.3283,0.0662,208,297,294.02
5/20/2019,SPY190520C00298000,0.84,0.46,0.81,0.84,1161,0.0863,0.2592,0.0609,853,298,294.02
5/20/2019,SPY190520C00299000,0.56,0.315,0.56,0.58,113,0.0845,0.1977,0.0534,344,299,294.02
5/20/2019,SPY190520C00300000,0.38,0.215,0.37,0.39,427,0.0829,0.1456,0.0447,1168,300,294.02
5/20/2019,SPY190520C00301000,0.25,0.145,0.24,0.26,986,0.0823,0.1039,0.0356,595,301,294.02
5/20/2019,SPY190520C00302000,0.18,0.105,0.16,0.17,72,0.0821,0.0733,0.0275,88,302,294.02
5/20/2019,SPY190520C00303000,0.12,0.075,0.1,0.11,277,0.082,0.0498,0.0203,316,303,294.02
5/20/2019,SPY190520C00304000,0.06,0.025,0.07,0.08,10,0.0839,0.0363,0.0154,242,304,294.02
5/20/2019,SPY190520C00305000,0.05,0.025,0.05,0.06,2,0.0862,0.0268,0.0117,1310,305,294.02
5/20/2019,SPY190520C00306000,0.04,0.015,0.03,0.04,55,0.0865,0.0177,0.0082,141,306,294.02
5/20/2019,SPY190520C00307000,0,0,0.02,0.03,0,0.0887,0.0129,0.0061,29,307,294.02
5/20/2019,SPY190520C00308000,0.03,0.015,0.02,0.03,11,0.0947,0.0122,0.0054,2,308,294.02
5/20/2019,SPY190520C00309000,0,0,0.01,0.02,0,0.0942,0.0076,0.0036,0,309,294.02
5/20/2019,SPY190520C00310000,0.02,0.005,0.01,0.02,8,0.0985,0.0066,0.0031,25,310,294.02
5/20/2019,SPY190520C00311000,0,0,0.01,0.02,0,0.1051,0.0068,0.0029,0,311,294.02
5/20/2019,SPY190520C00312000,0,0,0,0.01,0,0.0976,0.0024,0.0013,0,312,294.02
5/20/2019,SPY190520C00313000,0,0,0,0.01,0,0.1024,0.0023,0.0011,0,313,294.02
5/20/2019,SPY190520C00314000,0,0,0,0.01,0,0.1026,0.0015,0.0008,0,314,294.02
5/20/2019,SPY190520C00315000,0,0,0,0.01,0,0.1132,0.0024,0.0011,0,315,294.02
5/22/2019,SPY190522C00250000,0,0,44.35,44.72,0,0.3191,0.9905,0.0012,0,250,294.02
5/22/2019,SPY190522C00255000,0,0,39.39,39.74,0,0.2964,0.9868,0.0017,0,255,294.02
5/22/2019,SPY190522C00260000,0,0,34.4,34.77,0,0.2668,0.9835,0.0024,0,260,294.02
5/22/2019,SPY190522C00265000,0,0,29.45,29.81,0,0.2434,0.9761,0.0035,0,265,294.02
5/22/2019,SPY190522C00270000,0,0,24.51,24.87,0,0.2187,0.9651,0.0054,0,270,294.02
5/22/2019,SPY190522C00271000,0,0,23.53,23.89,0,0.2142,0.9618,0.0059,0,271,294.02
5/22/2019,SPY190522C00272000,0,0,22.55,22.91,0,0.2097,0.9582,0.0065,0,272,294.02
5/22/2019,SPY190522C00273000,0,0,21.57,21.92,0,0.2041,0.9551,0.0071,0,273,294.02
5/22/2019,SPY190522C00274000,0,0,20.59,20.94,0,0.199,0.9511,0.0078,0,274,294.02
5/22/2019,SPY190522C00275000,0,0,19.63,19.96,0,0.195,0.9457,0.0086,33,275,294.02
5/22/2019,SPY190522C00276000,0,0,18.64,18.99,0,0.1893,0.9412,0.0095,0,276,294.02
5/22/2019,SPY190522C00277000,0,0,17.69,18.01,0,0.185,0.9348,0.0105,0,277,294.02
5/22/2019,SPY190522C00278000,0,0,16.73,17.04,0,0.1804,0.9279,0.0116,3,278,294.02
5/22/2019,SPY190522C00279000,0,0,15.76,16.09,0,0.1759,0.92,0.0129,5,279,294.02
5/22/2019,SPY190522C00280000,0,0,14.79,15.12,0,0.1698,0.9129,0.0143,34,280,294.02
5/22/2019,SPY190522C00281000,0,0,13.9,14.16,0,0.1675,0.9,0.016,2,281,294.02
5/22/2019,SPY190522C00282000,0,0,12.95,13.21,0,0.1611,0.8913,0.0177,59,282,294.02
5/22/2019,SPY190522C00283000,0,0,12.02,12.25,0,0.1568,0.8776,0.0198,103,283,294.02
5/22/2019,SPY190522C00284000,0,0,11.08,11.31,1,0.151,0.8646,0.022,165,284,294.02
5/22/2019,SPY190522C00285000,10.19,2.29,10.14,10.41,1,0.1462,0.8479,0.0246,119,285,294.02
5/22/2019,SPY190522C00286000,8.31,1.235,9.25,9.49,19,0.1414,0.8289,0.0275,100,286,294.02
5/22/2019,SPY190522C00287000,8.33,2.055,8.36,8.6,1,0.1368,0.8068,0.0307,212,287,294.02
5/22/2019,SPY190522C00288000,7.68,2.175,7.57,7.62,6,0.1309,0.7841,0.0342,240,288,294.02
5/22/2019,SPY190522C00289000,6.52,1.75,6.72,6.77,13,0.1268,0.7536,0.0381,79,289,294.02
5/22/2019,SPY190522C00290000,5.77,1.705,5.89,5.94,197,0.1221,0.7204,0.0422,591,290,294.02
5/22/2019,SPY190522C00291000,5.18,1.765,5.09,5.14,58,0.1173,0.6824,0.0465,805,291,294.02
5/22/2019,SPY190522C00292000,4.2,1.395,4.33,4.36,196,0.1119,0.6406,0.0511,288,292,294.02
5/22/2019,SPY190522C00293000,3.54,1.285,3.62,3.66,305,0.1083,0.5899,0.0549,1198,293,294.02
5/22/2019,SPY190522C00294000,2.92,1.155,2.96,3,104,0.1042,0.535,0.0584,2077,294,294.02
5/22/2019,SPY190522C00295000,2.35,1,2.36,2.39,41,0.0997,0.476,0.0611,2003,295,294.02
5/22/2019,SPY190522C00296000,1.8,0.8,1.83,1.86,143,0.096,0.4121,0.0621,1025,296,294.02
5/22/2019,SPY190522C00297000,1.37,0.65,1.38,1.41,105,0.0928,0.3468,0.0609,332,297,294.02
5/22/2019,SPY190522C00298000,0.99,0.485,1.01,1.04,147,0.0901,0.2829,0.0574,997,298,294.02
5/22/2019,SPY190522C00299000,0.73,0.385,0.72,0.74,33,0.0879,0.2227,0.0519,822,299,294.02
5/22/2019,SPY190522C00300000,0.5,0.265,0.5,0.52,70,0.0861,0.1708,0.0451,484,300,294.02
5/22/2019,SPY190522C00301000,0.36,0.205,0.34,0.36,22,0.0852,0.1271,0.0374,286,301,294.02
5/22/2019,SPY190522C00302000,0.24,0.135,0.23,0.25,42,0.0848,0.0932,0.0301,952,302,294.02
5/22/2019,SPY190522C00303000,0.16,0.085,0.16,0.17,88,0.0849,0.0678,0.0236,174,303,294.02
5/22/2019,SPY190522C00304000,0.13,0.075,0.11,0.12,3,0.0857,0.0494,0.0182,678,304,294.02
5/22/2019,SPY190522C00305000,0.08,0.035,0.08,0.09,9,0.0876,0.0372,0.0142,376,305,294.02
5/22/2019,SPY190522C00306000,0.06,0.025,0.06,0.07,8,0.0899,0.0286,0.0111,34,306,294.02
5/22/2019,SPY190522C00307000,0,0,0.04,0.05,0,0.0909,0.0205,0.0083,71,307,294.02
5/22/2019,SPY190522C00308000,0,0,0.03,0.04,0,0.0933,0.0159,0.0065,0,308,294.02
5/22/2019,SPY190522C00309000,0,0,0.02,0.03,0,0.0947,0.0116,0.0049,3,309,294.02
5/22/2019,SPY190522C00310000,0,0,0.02,0.03,0,0.1001,0.0109,0.0044,2,310,294.02
5/22/2019,SPY190522C00311000,0,0,0.01,0.02,0,0.099,0.0069,0.003,0,311,294.02
5/22/2019,SPY190522C00312000,0,0,0.01,0.02,0,0.103,0.0061,0.0025,0,312,294.02
5/22/2019,SPY190522C00313000,0,0,0.01,0.02,0,0.1088,0.0061,0.0024,0,313,294.02
5/22/2019,SPY190522C00314000,0,0,0.01,0.02,0,0.1133,0.0057,0.0022,4,314,294.02
5/22/2019,SPY190522C00315000,0,0,0,0.01,0,0.1069,0.0024,0.0011,0,315,294.02
5/24/2019,SPY190524C00235000,0,0,59.39,59.17,0,0.02,1,0.0003,0,235,294.02
5/24/2019,SPY190524C00240000,0,0,54.41,54.77,0,0.3826,0.9902,0.001,1,240,294.02
5/24/2019,SPY190524C00245000,0,0,49.45,49.42,0,0.02,1,0.0002,3,245,294.02
5/24/2019,SPY190524C00250000,0,0,44.45,44.26,0,0.02,1,0.0001,0,250,294.02
5/24/2019,SPY190524C00255000,0,0,39.48,39.31,0,0.02,1,0,1,255,294.02
5/24/2019,SPY190524C00257500,0,0,37,37.03,0,0.02,1,0,3,257.5,294.02
5/24/2019,SPY190524C00260000,0,0,34.52,34.89,0,0.2757,0.9754,0.003,4,260,294.02
5/24/2019,SPY190524C00262500,0,0,32.05,30.49,0,0.02,0.9947,0.0012,0,262.5,294.02
5/24/2019,SPY190524C00265000,0,0,29.58,29.94,0,0.2502,0.9668,0.0043,10,265,294.02
5/24/2019,SPY190524C00267500,0,0,27.14,25.62,0,0.02,0.9866,0.0028,0,267.5,294.02
5/24/2019,SPY190524C00268000,0,0,26.65,26.51,0,0.02,0.9886,0.0024,0,268,294.02
5/24/2019,SPY190524C00269000,0,0,25.65,25.54,0,0.1772,0.9864,0.0028,0,269,294.02
5/24/2019,SPY190524C00270000,24.68,2.735,24.69,24.91,1,0.2184,0.9581,0.006,28,270,294.02
5/24/2019,SPY190524C00271000,0,0,23.69,24.04,0,0.2204,0.9497,0.0068,6,271,294.02
5/24/2019,SPY190524C00272000,0,0,22.73,22.95,0,0.2089,0.951,0.0071,60,272,294.02
5/24/2019,SPY190524C00272500,0,0,22.24,20.77,0,0.02,0.973,0.0055,0,272.5,294.02
5/24/2019,SPY190524C00273000,20.64,1.585,21.76,22.08,10,0.2114,0.9407,0.0081,10,273,294.02
5/24/2019,SPY190524C00274000,20.57,2.475,20.79,21.05,2,0.2031,0.9389,0.0086,11,274,294.02
5/24/2019,SPY190524C00275000,19.54,2.38,19.94,20.06,1,0.2039,0.9284,0.0097,40,275,294.02
5/24/2019,SPY190524C00276000,0,0,18.85,19.09,0,0.1923,0.9291,0.0102,46,276,294.02
5/24/2019,SPY190524C00277000,16.96,1.665,17.89,18.2,3,0.1914,0.9185,0.0114,49,277,294.02
5/24/2019,SPY190524C00277500,17.19,2.375,17.41,17.66,2,0.1861,0.918,0.0118,117,277.5,294.02
5/24/2019,SPY190524C00278000,16.85,2.49,16.93,17.14,10,0.1818,0.9164,0.0123,43,278,294.02
5/24/2019,SPY190524C00279000,16,2.55,16.09,16.27,6,0.1856,0.8982,0.0139,48,279,294.02
5/24/2019,SPY190524C00280000,15.03,2.49,15.14,15.3,11,0.1797,0.8901,0.0152,349,280,294.02
5/24/2019,SPY190524C00281000,14.06,2.42,14.2,14.32,50,0.1734,0.8813,0.0166,439,281,294.02
5/24/2019,SPY190524C00282000,0,0,13.27,13.41,0,0.1697,0.8681,0.0183,401,282,294.02
5/24/2019,SPY190524C00282500,0,0,12.79,12.9,0,0.1651,0.8648,0.0191,385,282.5,294.02
5/24/2019,SPY190524C00283000,0,0,12.33,12.43,0,0.1624,0.8584,0.0201,386,283,294.02
5/24/2019,SPY190524C00284000,0,0,11.41,11.52,0,0.1578,0.8431,0.0221,715,284,294.02
5/24/2019,SPY190524C00285000,10.65,2.47,10.49,10.61,46,0.1525,0.8271,0.0244,725,285,294.02
5/24/2019,SPY190524C00286000,8.93,1.565,9.59,9.71,9,0.1475,0.8085,0.0268,796,286,294.02
5/24/2019,SPY190524C00287000,8.84,2.275,8.72,8.77,13,0.1415,0.7888,0.0297,1484,287,294.02
5/24/2019,SPY190524C00287500,7.77,1.59,8.29,8.33,54,0.1391,0.7771,0.0311,1106,287.5,294.02
5/24/2019,SPY190524C00288000,7.73,1.93,7.86,7.9,26,0.136,0.7661,0.0327,2588,288,294.02
5/24/2019,SPY190524C00289000,6.92,1.855,7.01,7.05,136,0.1316,0.7373,0.036,2180,289,294.02
5/24/2019,SPY190524C00290000,6.09,1.725,6.19,6.23,242,0.1269,0.7058,0.0394,2366,290,294.02
5/24/2019,SPY190524C00291000,5.3,1.595,5.4,5.44,1809,0.1222,0.6702,0.043,2338,291,294.02
5/24/2019,SPY190524C00292000,4.65,1.56,4.64,4.68,771,0.1175,0.6302,0.0466,1696,292,294.02
5/24/2019,SPY190524C00292500,4.19,1.39,4.28,4.32,445,0.1154,0.6082,0.0483,1685,292.5,294.02
5/24/2019,SPY190524C00293000,3.79,1.265,3.93,3.97,1175,0.1132,0.5851,0.05,6527,293,294.02
5/24/2019,SPY190524C00294000,3.24,1.22,3.26,3.3,1383,0.1088,0.5354,0.053,2383,294,294.02
5/24/2019,SPY190524C00295000,2.66,1.075,2.65,2.69,947,0.1047,0.4812,0.0552,5081,295,294.02
5/24/2019,SPY190524C00296000,2.05,0.84,2.11,2.14,879,0.1009,0.4234,0.0563,4836,296,294.02
5/24/2019,SPY190524C00297000,1.62,0.725,1.63,1.66,1763,0.0973,0.3635,0.056,3460,297,294.02
5/24/2019,SPY190524C00297500,1.51,0.745,1.42,1.45,4,0.0958,0.3335,0.0551,2814,297.5,294.02
5/24/2019,SPY190524C00298000,1.24,0.59,1.23,1.26,661,0.0941,0.3043,0.054,5125,298,294.02
5/24/2019,SPY190524C00299000,0.93,0.465,0.91,0.93,1284,0.0919,0.2472,0.0499,2719,299,294.02
5/24/2019,SPY190524C00300000,0.67,0.345,0.66,0.68,1832,0.0901,0.1962,0.0446,4686,300,294.02
5/24/2019,SPY190524C00301000,0.46,0.235,0.47,0.48,42,0.0886,0.1513,0.0384,852,301,294.02
5/24/2019,SPY190524C00302000,0.33,0.175,0.33,0.34,73,0.0876,0.1147,0.0321,1725,302,294.02
5/24/2019,SPY190524C00302500,0.31,0.175,0.27,0.29,11,0.0874,0.099,0.0289,821,302.5,294.02
5/24/2019,SPY190524C00303000,0.25,0.135,0.23,0.24,11,0.0873,0.0857,0.026,1009,303,294.02
5/24/2019,SPY190524C00304000,0.17,0.085,0.16,0.17,17,0.0874,0.0633,0.0206,279,304,294.02
5/24/2019,SPY190524C00305000,0.13,0.065,0.12,0.13,154,0.0889,0.0486,0.0165,388,305,294.02
5/24/2019,SPY190524C00306000,0.09,0.045,0.08,0.09,21,0.0891,0.035,0.0126,97,306,294.02
5/24/2019,SPY190524C00307000,0.04,0.005,0.06,0.07,1,0.091,0.0269,0.0099,808,307,294.02
5/24/2019,SPY190524C00307500,0,0,0.06,0.07,0,0.0948,0.0272,0.0096,3240,307.5,294.02
5/24/2019,SPY190524C00308000,0.05,0.015,0.05,0.06,12,0.0945,0.0226,0.0082,161,308,294.02
5/24/2019,SPY190524C00309000,0.05,0.025,0.04,0.05,21,0.0973,0.0184,0.0067,2775,309,294.02
5/24/2019,SPY190524C00310000,0.04,0.015,0.03,0.04,5,0.0992,0.0144,0.0053,158,310,294.02
5/24/2019,SPY190524C00311000,0,0,0.02,0.03,0,0.1,0.0106,0.0041,123,311,294.02
5/24/2019,SPY190524C00312000,0,0,0.01,0.02,0,0.0985,0.0066,0.0027,58,312,294.02
5/24/2019,SPY190524C00312500,0,0,0.02,0.03,0,0.1071,0.0096,0.0035,138,312.5,294.02
5/24/2019,SPY190524C00313000,0,0,0.01,0.02,0,0.1019,0.0057,0.0023,54,313,294.02
5/24/2019,SPY190524C00314000,0,0,0.01,0.02,0,0.1079,0.006,0.0023,82,314,294.02
5/24/2019,SPY190524C00315000,0,0,0.01,0.02,0,0.1127,0.0058,0.0021,403,315,294.02
5/24/2019,SPY190524C00317500,0,0,0.01,0.02,0,0.1229,0.0048,0.0016,180,317.5,294.02
5/24/2019,SPY190524C00320000,0,0,0,0.01,0,0.1203,0.0017,0.0007,511,320,294.02
5/24/2019,SPY190524C00322500,0,0,0,0.01,0,0.1323,0.0018,0.0006,10,322.5,294.02
5/24/2019,SPY190524C00325000,0,0,0,0.01,0,0.1419,0.0016,0.0005,5880,325,294.02
5/24/2019,SPY190524C00330000,0,0,0,0.01,0,0.1596,0.0013,0.0004,0,330,294.02
5/28/2019,SPY190528C00245000,0,0,49.47,49.82,0,0.3198,0.9889,0.0012,0,245,294.02
5/28/2019,SPY190528C00250000,0,0,44.5,44.85,0,0.2974,0.9857,0.0016,0,250,294.02
5/28/2019,SPY190528C00255000,0,0,39.52,39.88,0,0.2716,0.9825,0.0021,0,255,294.02
5/28/2019,SPY190528C00260000,0,0,34.58,34.92,0,0.2507,0.9759,0.003,0,260,294.02
5/28/2019,SPY190528C00265000,0,0,29.65,29.99,0,0.2299,0.9661,0.0043,0,265,294.02
5/28/2019,SPY190528C00270000,0,0,24.74,25.07,0,0.2069,0.9527,0.0063,0,270,294.02
5/28/2019,SPY190528C00271000,0,0,23.77,24.1,0,0.2035,0.9482,0.0069,0,271,294.02
5/28/2019,SPY190528C00272000,0,0,22.77,23.13,0,0.1981,0.945,0.0074,0,272,294.02
5/28/2019,SPY190528C00273000,0,0,21.82,22.15,0,0.1946,0.9397,0.0081,0,273,294.02
5/28/2019,SPY190528C00274000,0,0,20.83,21.17,0,0.1887,0.9362,0.0088,0,274,294.02
5/28/2019,SPY190528C00275000,0,0,19.89,20.21,0,0.1861,0.9289,0.0097,6,275,294.02
5/28/2019,SPY190528C00276000,0,0,18.9,19.25,0,0.1807,0.9239,0.0105,0,276,294.02
5/28/2019,SPY190528C00277000,0,0,17.96,18.29,0,0.1773,0.9161,0.0115,0,277,294.02
5/28/2019,SPY190528C00278000,0,0,16.99,17.32,0,0.1717,0.9101,0.0125,0,278,294.02
5/28/2019,SPY190528C00279000,0,0,16.06,16.36,0,0.1681,0.9007,0.0138,6,279,294.02
5/28/2019,SPY190528C00280000,15.18,2.54,15.11,15.41,1,0.1634,0.8918,0.0151,13,280,294.02
5/28/2019,SPY190528C00281000,0,0,14.16,14.47,0,0.1587,0.8818,0.0165,29,281,294.02
5/28/2019,SPY190528C00282000,0,0,13.23,13.54,0,0.1546,0.8697,0.0182,23,282,294.02
5/28/2019,SPY190528C00283000,0,0,12.3,12.6,0,0.1496,0.8574,0.02,28,283,294.02
5/28/2019,SPY190528C00284000,0,0,11.41,11.68,0,0.1452,0.843,0.0219,12,284,294.02
5/28/2019,SPY190528C00285000,0,0,10.49,10.77,0,0.141,0.8255,0.0242,17,285,294.02
5/28/2019,SPY190528C00286000,9.59,2.09,9.61,9.88,100,0.1371,0.8059,0.0266,47,286,294.02
5/28/2019,SPY190528C00287000,0,0,8.85,8.9,0,0.1329,0.7842,0.0292,47,287,294.02
5/28/2019,SPY190528C00288000,0,0,7.99,8.04,0,0.1286,0.76,0.032,99,288,294.02
5/28/2019,SPY190528C00289000,7.09,1.875,7.15,7.2,16,0.1243,0.7327,0.0351,51,289,294.02
5/28/2019,SPY190528C00290000,6.09,1.575,6.33,6.38,40,0.1198,0.7022,0.0383,407,290,294.02
5/28/2019,SPY190528C00291000,5.51,1.655,5.55,5.59,24,0.1157,0.6674,0.0416,201,291,294.02
5/28/2019,SPY190528C00292000,4.75,1.515,4.79,4.84,58,0.1111,0.6296,0.0451,551,292,294.02
5/28/2019,SPY190528C00293000,3.9,1.235,4.08,4.12,173,0.1073,0.5853,0.0482,743,293,294.02
5/28/2019,SPY190528C00294000,3.35,1.195,3.41,3.45,516,0.1033,0.5375,0.051,373,294,294.02
5/28/2019,SPY190528C00295000,2.76,1.06,2.8,2.83,1247,0.0992,0.4862,0.0532,549,295,294.02
5/28/2019,SPY190528C00296000,2.21,0.9,2.24,2.28,89,0.0959,0.4301,0.0543,527,296,294.02
5/28/2019,SPY190528C00297000,1.77,0.78,1.76,1.79,41,0.0926,0.3724,0.0542,281,297,294.02
5/28/2019,SPY190528C00298000,1.37,0.64,1.35,1.38,95,0.0898,0.3156,0.0525,375,298,294.02
5/28/2019,SPY190528C00299000,0.9,0.375,1.01,1.04,6,0.0874,0.2601,0.0492,391,299,294.02
5/28/2019,SPY190528C00300000,0.74,0.365,0.74,0.76,166,0.0855,0.2082,0.0445,609,300,294.02
5/28/2019,SPY190528C00301000,0.51,0.245,0.53,0.55,2,0.0839,0.1629,0.0389,38,301,294.02
5/28/2019,SPY190528C00302000,0.43,0.245,0.38,0.4,7,0.0833,0.1259,0.0329,14,302,294.02
5/28/2019,SPY190528C00303000,0.27,0.135,0.27,0.28,204,0.0826,0.0949,0.0271,767,303,294.02
5/28/2019,SPY190528C00304000,0.18,0.085,0.2,0.21,13,0.0834,0.0734,0.0221,30,304,294.02
5/28/2019,SPY190528C00305000,0.16,0.085,0.14,0.15,201,0.0836,0.0545,0.0175,379,305,294.02
5/28/2019,SPY190528C00306000,0.11,0.055,0.1,0.11,1,0.0843,0.0409,0.0138,25,306,294.02
5/28/2019,SPY190528C00307000,0,0,0.08,0.09,0,0.0867,0.0331,0.0113,2,307,294.02
5/28/2019,SPY190528C00308000,0,0,0.06,0.07,0,0.0882,0.0258,0.009,23,308,294.02
5/28/2019,SPY190528C00309000,0,0,0.05,0.06,0,0.0912,0.0215,0.0075,7,309,294.02
5/28/2019,SPY190528C00310000,0,0,0.04,0.05,0,0.0936,0.0176,0.0062,0,310,294.02
5/28/2019,SPY190528C00311000,0,0,0.03,0.04,0,0.0949,0.0137,0.0049,0,311,294.02
5/28/2019,SPY190528C00312000,0,0,0.02,0.03,0,0.0955,0.01,0.0037,1,312,294.02
5/28/2019,SPY190528C00313000,0,0,0.02,0.03,0,0.1002,0.0096,0.0034,0,313,294.02
5/28/2019,SPY190528C00314000,0,0,0.02,0.03,0,0.1045,0.0091,0.0031,1,314,294.02
5/28/2019,SPY190528C00315000,0,0,0.01,0.02,0,0.1028,0.0058,0.0021,12,315,294.02
5/29/2019,SPY190529C00250000,0,0,44.51,44.88,0,0.2861,0.9872,0.0015,0,250,294.02
5/29/2019,SPY190529C00255000,0,0,39.55,39.91,0,0.265,0.983,0.0021,0,255,294.02
5/29/2019,SPY190529C00260000,0,0,34.6,34.96,0,0.2443,0.9767,0.0029,0,260,294.02
5/29/2019,SPY190529C00265000,0,0,29.67,30.02,0,0.2237,0.9673,0.0042,0,265,294.02
5/29/2019,SPY190529C00270000,0,0,24.77,25.13,0,0.2044,0.9517,0.0064,0,270,294.02
5/29/2019,SPY190529C00271000,0,0,23.8,24.15,0,0.2001,0.9479,0.0069,0,271,294.02
5/29/2019,SPY190529C00272000,0,0,22.82,23.16,0,0.1948,0.9447,0.0074,0,272,294.02
5/29/2019,SPY190529C00273000,0,0,21.85,22.2,0,0.1914,0.9394,0.0081,0,273,294.02
5/29/2019,SPY190529C00274000,0,0,20.91,21.23,0,0.1886,0.9329,0.0089,0,274,294.02
5/29/2019,SPY190529C00275000,0,0,19.92,20.27,0,0.1835,0.9282,0.0097,0,275,294.02
5/29/2019,SPY190529C00276000,0,0,18.98,19.31,0,0.1803,0.9207,0.0106,0,276,294.02
5/29/2019,SPY190529C00277000,0,0,18.03,18.34,0,0.176,0.9139,0.0116,0,277,294.02
5/29/2019,SPY190529C00278000,0,0,17.07,17.39,0,0.1715,0.9064,0.0127,0,278,294.02
5/29/2019,SPY190529C00279000,0,0,16.13,16.43,0,0.1664,0.8992,0.0138,0,279,294.02
5/29/2019,SPY190529C00280000,0,0,15.19,15.48,0,0.1629,0.8886,0.0151,3,280,294.02
5/29/2019,SPY190529C00281000,0,0,14.23,14.54,0,0.158,0.8789,0.0166,11,281,294.02
5/29/2019,SPY190529C00282000,0,0,13.31,13.62,0,0.1544,0.866,0.0182,6,282,294.02
5/29/2019,SPY190529C00283000,0,0,12.4,12.68,0,0.1499,0.853,0.0199,15,283,294.02
